age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,9,2,1,0,1855,1,0,0,4,3,75,1,273,1,0,no
30,9,2,1,0,4787,1,0,0,18,9,266,1,167,2,0,no
59,6,1,0,0,671,1,0,0,15,8,57,2,332,3,0,no
31,4,1,2,0,22546,1,0,0,14,8,8,6,267,4,0,no
39,4,1,2,0,246,1,0,0,25,8,217,1,306,8,0,no
31,9,1,2,0,1570,1,0,0,8,11,213,4,184,5,2,no
49,4,2,1,0,61,1,0,0,29,4,185,2,246,1,0,no
42,9,2,1,0,60,1,1,0,30,4,183,2,241,1,1,no
29,0,2,1,0,-498,1,0,0,2,3,99,3,227,14,0,no
37,4,1,2,0,1594,1,0,0,17,0,110,1,260,5,0,no
33,4,2,2,0,0,1,0,1,5,8,399,2,358,5,1,no
29,0,2,2,0,261,0,0,0,4,6,66,1,79,19,0,no
40,4,1,1,0,643,1,0,0,17,0,74,2,256,1,0,no
32,9,2,3,0,317,1,0,0,29,4,452,2,253,2,0,no
36,1,2,2,0,1830,0,0,0,15,5,185,5,181,6,0,no
39,4,2,1,0,4278,1,0,0,19,9,43,1,111,2,1,no
58,5,0,2,0,5253,0,0,0,9,0,162,4,295,3,0,no
39,1,2,3,0,10,1,0,1,15,8,23,3,346,10,0,no
34,7,2,1,0,194,1,1,0,15,0,149,1,268,2,1,no
37,1,1,1,0,3420,1,0,0,12,8,77,1,301,2,0,no
46,2,1,1,0,404,1,0,1,12,8,1388,7,347,2,0,no
51,4,0,2,0,318,1,0,0,6,8,102,2,355,2,0,no
27,7,1,1,0,199,0,0,0,4,3,108,2,195,6,0,no
50,7,0,1,0,2015,1,0,0,20,0,715,1,152,1,0,no
45,9,1,2,0,1818,1,1,0,25,6,427,1,142,5,2,no
35,1,1,0,0,0,1,1,0,2,3,698,2,271,2,1,no
32,1,1,1,0,298,1,0,0,17,0,163,2,323,7,0,no
33,0,2,1,0,2554,1,0,1,6,0,125,3,249,15,0,no
35,4,1,2,0,105,1,0,0,6,8,36,1,365,3,0,no
47,4,1,2,0,385,1,0,0,17,0,145,1,323,4,0,no
50,4,0,2,0,100,1,1,0,13,8,157,1,299,3,0,no
38,1,1,0,0,1455,1,0,1,12,8,101,2,356,2,0,no
33,7,1,1,0,387,1,0,0,7,0,327,2,138,2,0,no
37,4,1,2,0,3770,1,0,0,18,9,106,1,110,4,0,no
36,4,2,2,0,181,1,0,0,13,8,159,2,278,4,0,no
29,8,1,3,0,2229,0,0,2,9,5,25,1,252,1,1,no
43,1,1,1,0,490,1,0,0,8,8,216,2,368,2,0,no
43,9,0,1,0,-36,1,0,0,17,9,190,1,104,1,0,no
29,7,2,1,0,612,0,0,0,5,3,47,1,198,5,1,no
35,9,0,1,1,362,0,0,0,29,4,329,2,240,8,1,no
41,3,0,0,0,22,1,0,0,18,9,238,3,126,4,1,no
45,9,1,1,0,1441,1,0,0,18,9,93,1,113,2,1,no
33,7,0,1,0,1156,1,0,0,15,8,612,1,177,2,0,no
39,9,1,1,0,-735,1,0,0,30,4,144,5,248,2,0,no
29,0,2,1,0,2,0,0,0,4,9,85,1,142,1,0,no
31,4,2,2,0,3142,1,0,0,18,9,235,1,123,1,0,no
37,4,2,2,0,230,1,1,0,2,3,120,2,272,1,0,no
33,9,1,1,0,1026,0,0,0,4,1,87,1,1,5,0,no
29,8,1,3,0,2229,0,0,2,9,5,25,1,252,1,1,no
45,4,2,1,0,142,0,1,0,19,9,258,1,105,4,0,no
38,1,2,1,0,13156,1,0,0,17,0,291,4,331,1,0,no
31,1,2,1,0,-366,1,0,0,19,9,313,1,180,1,1,no
38,1,1,0,0,398,1,1,0,17,0,239,1,332,1,0,no
26,7,2,1,0,46,1,0,0,15,8,17,3,351,6,1,no
33,9,2,2,0,8047,1,0,0,18,8,202,1,263,13,0,no
47,9,1,1,0,0,1,0,0,30,0,81,1,164,1,0,no
38,6,0,2,0,1513,0,0,0,7,8,330,1,342,1,0,no
33,7,2,1,0,1659,1,0,0,18,8,133,2,353,6,0,no
60,9,1,1,0,2041,0,0,1,29,4,123,1,185,7,0,no
44,4,1,2,0,12392,1,0,0,13,8,177,3,343,1,1,no
37,7,2,1,0,174,1,0,0,2,3,134,1,271,2,0,no
36,9,0,1,0,-94,1,0,0,2,3,185,1,252,2,0,no
28,9,2,2,0,0,1,0,0,12,1,150,1,79,3,2,no
26,1,1,1,0,647,1,0,0,17,0,357,2,331,1,1,no
39,9,1,1,0,994,0,0,0,5,3,221,1,241,1,0,no
56,1,1,0,0,828,1,0,0,14,8,214,1,349,1,0,no
37,1,1,1,0,504,1,0,0,20,0,87,2,347,2,0,no
51,1,1,0,0,1203,1,1,1,13,8,25,4,350,7,0,no
48,7,1,0,0,222,1,0,0,11,8,127,2,369,1,0,no
23,1,2,0,0,3198,1,0,0,15,8,224,1,352,2,0,no
50,4,0,2,0,100,1,1,0,13,8,157,1,299,3,0,no
65,5,0,0,0,1840,0,0,0,1,6,383,2,188,5,0,no
50,1,1,0,0,226,1,0,0,15,8,98,1,330,5,0,no
38,7,1,1,0,780,1,0,0,13,8,262,1,343,5,0,no
32,4,2,2,0,-307,1,1,0,7,8,447,2,346,2,0,no
31,1,2,1,0,573,1,0,1,5,3,58,1,269,2,0,no
32,7,1,1,0,413,1,0,1,13,8,67,1,365,1,0,no
26,7,2,1,0,5533,1,0,0,7,8,582,2,283,4,0,no
42,1,1,1,0,2157,1,0,0,13,8,149,1,364,2,0,no
46,4,0,1,0,145,1,0,0,20,0,113,2,270,5,0,no
32,9,1,2,0,0,1,1,0,29,4,223,1,261,2,0,no
47,1,1,1,0,2428,1,0,0,20,9,9,6,177,16,1,no
32,0,2,2,0,1531,1,0,0,15,8,58,1,352,5,0,no
48,1,1,0,0,683,1,0,0,9,3,144,5,209,12,0,no
54,1,1,1,0,175,1,0,0,3,3,94,4,271,4,0,no
36,0,1,1,0,725,1,0,0,27,3,123,3,99,8,0,no
38,7,0,0,0,0,1,0,0,20,9,250,1,155,2,0,no
55,2,1,2,0,625,0,0,1,20,9,88,2,147,4,0,no
46,1,1,1,0,6879,0,0,0,15,9,74,2,118,3,0,no
31,2,1,1,0,1539,1,1,0,20,9,67,6,177,9,0,no
36,0,2,1,0,0,1,1,0,21,9,109,1,189,1,0,no
38,4,2,2,0,8669,1,0,1,20,0,5,3,150,6,0,no
34,9,1,2,0,352,1,0,0,16,0,288,3,324,1,1,no
31,4,2,2,0,2590,0,0,0,23,11,103,2,484,2,1,no
36,4,1,1,0,339,1,0,0,12,8,279,1,354,1,0,no
40,9,1,1,0,56,1,1,0,29,4,194,1,247,1,0,no
35,0,1,1,0,514,1,0,0,25,8,56,1,185,1,1,no
42,1,1,1,0,2157,1,0,0,13,8,149,1,364,2,0,no
58,4,1,2,0,246,1,0,0,7,8,245,2,288,2,0,no
34,1,1,1,0,1221,1,0,0,6,8,182,1,90,8,0,no
38,1,1,1,0,8444,1,0,0,17,0,39,2,324,1,1,no
28,0,2,1,0,-215,1,0,0,15,8,188,1,360,3,0,no
47,1,1,1,0,2428,1,0,0,20,9,9,6,177,16,1,no
50,1,1,0,0,12519,1,0,0,17,0,146,2,147,4,2,no
27,9,2,1,0,1842,1,1,0,18,8,687,2,300,1,0,no
30,4,1,2,0,86,1,1,0,7,8,255,6,169,3,0,no
41,0,1,1,0,1535,1,0,0,12,8,261,1,363,1,2,no
31,0,2,2,0,383,0,1,0,6,3,119,1,214,1,0,no
41,4,1,2,0,30,1,0,0,15,8,101,4,291,6,0,no
50,9,1,1,0,0,1,0,0,17,9,114,4,168,2,0,no
54,9,1,1,0,-258,1,0,0,5,8,65,3,342,1,1,no
38,9,1,1,0,1063,1,0,0,21,9,51,5,113,2,0,no
45,1,1,1,0,226,0,0,1,4,3,170,2,212,2,0,no
36,2,1,2,0,280,1,0,0,7,8,252,1,351,1,0,no
43,6,1,1,0,634,1,0,0,17,9,65,1,131,1,0,no
53,3,1,2,0,554,0,0,0,28,4,48,1,181,5,0,no
50,0,2,1,0,167,0,1,0,4,3,346,2,191,3,0,no
59,1,1,0,0,14,1,1,0,18,9,319,2,182,1,0,no
39,9,1,1,0,4861,1,0,1,30,6,119,1,183,2,1,no
29,4,1,2,0,13186,1,0,0,12,8,322,1,350,2,0,no
39,9,1,1,0,-735,1,0,0,30,4,144,5,248,2,0,no
32,9,2,2,0,47,1,0,0,3,3,693,7,204,3,0,no
51,1,1,1,0,160,1,0,0,7,8,136,1,359,1,0,no
36,9,1,1,0,483,1,0,0,11,8,179,1,304,2,0,no
41,7,1,0,0,4903,1,0,0,18,8,155,1,180,2,0,no
40,0,1,1,0,2591,1,1,0,7,0,389,1,266,2,1,no
33,0,1,1,0,17,1,0,0,13,8,74,1,351,1,0,no
32,1,1,1,0,95,1,0,1,8,8,265,4,337,2,0,no
34,1,1,1,0,0,1,0,0,8,8,325,1,170,2,0,no
40,1,1,1,0,327,1,0,0,12,8,474,2,357,1,0,no
36,4,2,2,0,0,0,1,0,18,9,300,1,96,4,0,no
40,9,1,1,0,56,1,1,0,29,4,194,1,247,1,0,no
35,9,2,1,0,175,1,0,0,29,4,219,1,246,1,0,no
52,3,1,1,0,1752,0,1,1,21,9,346,4,123,8,0,no
34,9,2,1,0,1161,1,0,0,20,0,17,5,334,1,0,no
37,7,1,1,0,393,1,1,0,13,8,95,1,357,1,0,no
51,4,0,2,0,318,1,0,0,6,8,102,2,355,2,0,no
44,4,1,2,0,724,1,0,0,17,9,157,2,172,1,0,no
32,4,2,2,0,0,0,0,0,7,5,98,1,159,1,1,no
46,9,1,2,0,157,0,0,0,5,3,120,2,224,1,0,no
34,1,1,1,0,360,1,0,1,19,9,46,1,182,2,0,no
34,1,2,1,0,19833,1,0,0,30,4,84,4,252,1,1,no
37,4,2,2,0,808,0,0,0,5,8,29,4,349,1,0,no
31,4,2,2,0,725,1,0,0,28,5,211,1,92,2,0,no
35,4,1,2,0,272,1,0,0,6,8,251,4,289,2,0,no
37,4,1,2,0,502,1,0,0,7,8,551,1,351,1,0,no
40,3,2,0,0,109,1,0,0,8,8,308,1,367,3,0,no
52,1,1,1,0,33,0,1,0,13,8,204,1,331,3,2,no
27,2,2,2,0,81,0,0,0,5,3,197,1,199,3,0,no
52,0,1,1,0,199,0,0,0,28,4,978,2,189,1,1,no
36,9,1,2,0,202,0,0,0,1,10,237,1,122,2,0,no
52,4,1,2,0,1392,0,0,0,28,4,1121,2,205,3,0,no
57,10,0,0,0,282,0,0,0,22,10,460,1,88,4,1,no
41,1,0,1,0,663,1,0,2,22,5,24,1,792,3,1,no
37,4,1,2,0,3794,0,0,0,18,1,147,1,379,1,0,no
52,4,2,2,0,2290,0,0,0,30,0,195,2,268,2,1,no
40,0,1,1,0,168,1,0,0,7,8,249,2,169,1,0,no
30,7,2,1,0,20,1,0,0,20,0,404,6,340,1,0,no
32,10,2,1,0,1249,1,0,0,20,9,160,1,171,4,1,no
28,9,2,1,0,417,1,1,0,7,8,188,2,366,2,1,no
40,0,2,1,0,782,1,0,0,21,2,94,5,202,17,0,no
34,4,2,2,0,966,1,0,0,21,9,393,1,101,3,0,no
56,2,0,0,0,29,0,0,0,29,4,52,2,227,1,0,no
40,6,1,0,0,2077,1,0,0,13,8,363,1,173,24,1,no
52,1,0,0,0,-100,1,0,0,15,8,7,4,340,15,1,no
53,1,1,1,0,913,1,0,0,7,8,213,1,288,1,0,no
44,4,1,2,0,12392,1,0,0,13,8,177,3,343,1,1,no
52,1,1,0,0,230,1,0,0,6,8,198,2,170,2,0,no
36,4,2,2,0,671,1,0,0,1,11,161,1,457,2,0,no
48,9,1,1,0,1981,1,0,0,16,6,404,3,92,5,0,no
28,9,2,2,0,0,1,0,0,12,1,150,1,79,3,2,no
35,1,2,1,0,0,1,0,0,11,8,371,1,305,1,0,no
37,4,1,1,0,209,0,0,0,14,10,183,3,528,7,3,no
40,0,2,1,0,877,1,0,0,21,9,12,3,177,6,0,no
46,4,2,2,0,311,1,1,0,27,10,96,1,158,1,0,no
35,0,2,1,0,1810,1,0,0,25,1,52,2,92,2,0,no
35,1,2,1,0,68,1,0,0,12,8,334,1,347,6,0,no
37,9,1,1,0,1109,1,0,0,12,8,62,1,354,5,0,no
46,6,1,1,0,-30,1,1,0,2,0,164,1,300,2,0,no
44,9,1,1,0,533,1,0,0,8,8,153,4,171,3,0,no
30,4,2,2,0,1422,1,1,0,29,4,305,1,223,27,0,no
43,7,1,1,0,3689,1,0,0,20,0,165,1,321,1,0,no
54,7,1,1,0,514,1,0,0,2,3,109,1,186,3,0,no
33,6,2,2,0,658,1,0,0,12,0,93,1,173,2,2,no
34,10,1,1,0,438,1,1,0,9,0,272,1,323,1,0,no
44,4,1,2,0,38,1,0,1,16,0,201,2,330,8,1,no
33,10,0,1,0,1005,1,0,1,10,9,175,1,174,2,0,no
44,9,1,1,0,2981,1,1,0,22,8,106,1,101,2,0,no
23,1,2,1,0,537,1,0,0,7,8,172,1,353,2,1,no
40,4,2,2,0,1509,0,0,0,12,8,333,1,58,3,0,no
32,4,2,1,0,-119,1,0,0,13,8,231,1,370,1,1,no
36,4,2,2,0,219,0,0,0,3,3,22,6,196,6,0,no
42,4,1,2,0,783,1,0,0,19,9,77,2,128,3,0,no
37,4,1,0,0,3953,1,0,0,6,0,610,2,138,1,0,no
49,4,1,2,0,734,1,0,0,7,8,42,2,324,3,0,no
44,1,1,0,0,953,1,0,0,11,8,772,2,357,1,0,no
46,6,2,1,0,526,0,0,0,4,1,326,1,96,3,2,no
50,4,1,2,0,1612,0,0,0,15,11,188,1,92,4,2,no
32,9,2,1,0,28,1,0,0,17,0,598,1,150,1,0,no
29,1,2,1,0,1232,1,0,0,16,0,258,1,316,2,0,no
32,4,1,2,0,6138,0,0,0,30,0,211,2,196,7,2,no
75,5,0,1,0,1092,0,0,1,12,10,250,1,431,2,0,no
33,4,2,2,0,48,1,0,0,11,8,400,1,173,5,0,no
36,7,2,1,0,-267,1,0,0,14,8,99,7,352,1,0,no
51,4,1,2,0,176,1,1,2,1,6,8,1,687,2,0,no
36,6,2,2,0,3560,0,0,0,18,9,658,3,169,2,0,no
43,7,1,1,0,2478,1,0,0,28,4,347,1,230,1,0,no
58,5,1,0,0,3401,1,0,0,3,3,84,3,265,2,0,no
27,1,2,1,0,539,1,0,0,9,3,268,5,252,2,0,no
32,1,2,2,0,60,1,1,0,11,1,248,2,462,1,0,no
28,4,2,2,0,1840,0,0,0,28,2,1472,1,143,10,1,no
38,1,1,1,0,566,1,1,1,17,0,318,2,332,6,1,no
57,5,1,2,0,1458,0,0,0,19,1,250,1,107,5,0,no
54,1,0,3,0,-473,1,0,0,14,8,239,1,351,2,0,no
26,7,2,1,0,598,1,0,0,5,3,401,2,272,1,1,no
42,0,1,1,0,8238,1,1,0,16,0,102,2,149,5,1,no
37,3,0,1,0,226,0,1,0,19,9,380,2,167,3,1,no
56,2,0,0,0,29,0,0,0,29,4,52,2,227,1,0,no
32,9,0,2,0,75,0,0,0,5,8,104,3,256,9,0,no
51,1,1,1,0,-237,1,1,0,20,0,379,3,320,2,1,no
45,4,1,2,0,1788,0,0,0,10,2,364,1,191,4,0,no
24,0,2,2,0,0,1,0,0,7,11,89,1,103,2,2,no
30,9,2,1,0,3313,1,0,1,20,0,534,3,319,3,0,no
41,4,1,2,0,285,1,0,0,31,1,90,4,147,4,0,no
32,2,1,3,0,73,1,0,0,21,9,158,1,135,1,0,no
27,10,2,1,0,3276,0,0,0,5,1,106,1,110,2,1,no
42,1,1,0,0,7735,1,0,0,13,0,166,1,144,2,0,no
39,4,0,2,0,4692,1,0,1,19,9,214,2,174,2,2,no
37,4,1,2,0,387,0,0,0,26,5,128,2,419,1,0,no
47,6,1,2,0,917,0,0,0,6,3,518,3,212,5,0,no
42,9,1,1,0,2152,0,0,0,30,7,361,2,181,2,0,no
39,7,1,1,0,-762,1,1,0,8,8,40,6,343,2,0,no
56,1,2,0,0,39,1,0,1,8,8,191,2,347,5,0,no
40,1,1,0,0,98,1,0,0,11,8,240,2,343,5,0,no
47,2,1,1,0,583,1,0,0,2,3,495,1,258,2,0,no
49,1,1,1,0,-202,1,1,0,8,8,608,2,170,5,0,no
52,5,1,1,0,424,0,0,0,19,9,143,1,154,3,0,no
41,1,0,1,0,174,1,0,0,14,8,367,2,297,1,1,no
43,1,1,1,0,3,1,0,1,13,8,26,1,174,2,0,no
39,1,1,0,0,467,1,0,0,12,8,7,5,285,30,1,no
56,4,1,2,0,4,1,1,0,30,4,299,1,2,5,1,no
30,1,2,1,0,103,1,0,0,17,0,2053,2,317,1,1,no
55,0,1,1,0,1102,1,0,0,20,9,195,1,189,2,0,no
28,8,2,1,0,24,1,0,0,29,4,284,2,196,2,0,no
33,1,1,1,0,687,1,0,0,14,8,72,2,370,1,0,no
34,9,2,1,0,1866,0,0,0,8,8,134,3,185,1,0,no
39,7,1,1,0,323,0,0,0,3,2,1804,3,182,3,1,no
34,1,2,0,0,279,1,0,0,7,8,208,1,357,1,0,no
38,0,0,1,0,3834,1,0,0,13,0,363,2,327,1,0,no
32,9,1,1,0,3322,1,0,0,5,3,588,2,175,2,0,no
47,1,1,1,0,2428,1,0,0,20,9,9,6,177,16,1,no
32,1,2,1,0,53,1,0,0,6,8,153,1,169,2,0,no
40,0,2,1,0,877,1,0,0,21,9,12,3,177,6,0,no
31,4,2,2,0,630,0,0,0,4,8,95,2,91,2,0,no
28,7,1,1,0,511,1,0,0,15,8,274,1,319,5,0,no
33,0,2,1,0,285,1,0,0,1,0,427,1,329,1,1,no
57,4,1,2,0,334,1,0,0,15,8,169,2,365,2,0,no
43,1,1,0,0,188,1,0,0,12,8,58,3,347,5,0,no
28,8,2,1,0,2015,0,0,0,26,5,110,2,182,2,0,no
45,3,1,2,0,460,0,0,0,21,9,312,3,157,1,0,no
44,7,2,1,0,5045,1,0,0,21,9,20,6,175,15,1,no
29,0,2,1,0,1992,0,0,0,8,5,202,1,87,2,0,no
42,1,1,0,0,875,1,0,0,17,0,426,5,148,1,0,no
34,1,1,1,0,932,0,1,0,18,9,148,2,132,1,1,no
35,1,1,0,0,-167,1,0,0,15,8,195,3,359,1,0,no
33,0,1,1,0,48,1,0,0,18,8,164,5,294,3,0,no
47,3,2,2,0,3232,0,0,1,6,10,541,1,204,3,0,no
26,8,2,1,0,203,0,0,0,16,9,104,1,196,1,0,no
31,0,2,1,0,-1,1,0,0,15,8,99,1,352,1,0,no
47,9,1,1,0,0,1,0,0,30,0,81,1,164,1,0,no
70,5,0,1,0,4572,0,0,0,11,10,115,2,95,16,0,no
37,4,0,1,0,414,0,0,0,29,4,293,2,162,4,0,no
55,1,1,0,0,-636,1,0,1,13,8,15,5,348,3,0,no
50,4,0,2,0,2564,1,0,0,21,9,124,4,113,8,0,no
51,1,1,0,0,40,1,0,0,13,8,79,1,370,1,0,no
37,4,0,2,0,0,1,0,0,5,8,74,8,351,11,0,no
32,1,1,0,0,5511,0,0,0,16,0,408,2,231,16,1,no
32,7,1,1,0,289,1,0,0,2,3,63,1,257,2,0,no
46,9,1,1,0,198,1,0,0,30,4,153,1,2,6,1,no
37,0,1,1,0,55,1,1,0,27,0,99,1,329,4,1,no
27,4,2,1,0,145,1,0,0,5,8,121,4,89,3,0,no
46,9,0,1,0,3455,1,0,0,20,9,120,4,190,2,0,no
42,1,0,1,0,1491,1,0,0,6,8,203,2,334,2,0,no
45,4,1,2,0,2220,1,0,0,21,9,89,1,133,2,0,no
55,4,1,2,0,505,1,0,0,17,0,58,1,316,1,1,no
57,6,1,0,0,-34,1,1,0,11,8,108,6,371,2,0,no
31,9,2,1,0,1447,1,0,0,18,8,236,3,178,15,0,no
44,4,1,2,0,756,1,0,0,18,9,65,1,130,2,0,no
33,2,0,0,0,596,0,1,0,5,3,308,1,213,1,1,no
45,9,0,1,0,1309,1,0,0,19,9,298,1,170,2,0,no
35,9,2,1,0,183,0,0,0,1,11,516,2,130,2,0,no
26,1,2,1,0,23,1,0,0,18,8,11,6,367,1,1,no
78,5,1,0,0,680,0,0,1,24,8,838,1,89,9,0,no
41,10,0,0,0,487,0,0,0,16,9,163,1,200,1,0,no
44,1,1,1,0,3060,1,0,0,20,9,113,1,189,2,0,no
57,9,0,1,0,77,1,1,0,29,4,168,3,246,2,0,no
35,1,2,3,0,871,1,0,0,6,3,117,1,245,3,0,no
38,1,2,1,0,13156,1,0,0,17,0,291,4,331,1,0,no
45,7,1,1,0,-75,1,0,0,2,3,134,1,252,1,0,no
30,9,1,1,0,776,0,0,0,7,1,72,1,99,2,2,no
29,4,2,2,0,1514,1,0,1,5,8,363,1,333,7,1,no
44,9,1,1,0,533,1,0,0,18,9,127,1,110,2,0,no
25,7,1,1,0,121,1,0,0,18,8,477,3,356,3,1,no
55,0,1,1,0,865,1,0,0,27,10,96,1,111,3,0,no
49,4,1,2,0,734,1,0,0,7,8,42,2,324,3,0,no
41,0,0,1,0,2550,1,0,0,15,8,894,2,347,2,0,no
30,1,1,1,0,-97,1,1,0,14,8,255,1,356,1,1,no
57,5,0,0,0,698,0,0,1,9,2,135,3,191,2,0,no
39,1,1,0,0,541,1,0,0,2,3,361,2,258,1,1,no
39,9,2,1,0,0,1,0,0,13,8,6,7,175,4,1,no
38,4,2,2,0,427,1,0,0,18,9,253,1,182,1,0,no
59,10,1,1,0,4497,1,0,0,4,3,213,1,251,1,0,no
41,0,2,1,0,90,1,0,0,15,8,77,2,347,4,0,no
31,4,2,2,0,112,1,0,0,2,3,159,2,271,1,0,no
45,4,1,0,0,4758,1,0,0,5,8,632,5,287,6,2,no
38,2,1,2,0,1649,0,1,0,6,11,218,2,432,3,2,no
52,4,1,2,0,2428,1,0,0,21,9,294,1,116,3,0,no
36,7,0,1,0,543,1,0,0,17,0,101,1,269,2,0,no
39,1,2,1,0,522,1,0,1,14,8,225,7,350,2,0,no
33,2,1,2,0,4465,1,0,0,20,9,161,1,183,2,0,no
36,9,2,1,0,265,1,1,0,2,3,88,1,273,1,0,no
33,1,2,2,0,457,1,0,0,30,4,159,1,191,4,0,no
53,7,2,1,0,1162,1,0,0,18,8,185,1,178,1,0,no
41,9,1,1,0,2123,0,0,0,18,9,232,1,102,2,0,no
31,0,2,1,0,507,1,0,0,13,8,65,2,299,3,1,no
46,7,1,0,0,116,1,0,0,18,8,267,4,341,3,0,no
52,1,1,1,0,33,0,1,0,13,8,204,1,331,3,2,no
47,3,2,2,0,3232,0,0,1,16,7,294,1,274,2,0,no
39,1,1,0,0,1433,1,0,0,8,8,182,2,366,1,1,no
38,9,2,2,0,744,1,0,0,14,8,283,1,288,12,1,no
33,1,1,0,0,1138,1,1,0,15,8,122,2,343,4,0,no
43,0,0,1,0,146,1,0,0,7,8,274,3,358,2,0,no
29,0,1,1,0,0,1,1,0,4,3,376,2,229,3,1,no
29,0,2,2,0,200,1,0,0,11,8,195,1,357,1,1,no
32,1,1,1,0,-460,1,1,0,29,4,131,2,206,6,1,no
40,0,0,3,0,64,1,0,0,7,8,873,1,293,1,0,no
39,7,2,1,0,158,1,0,0,21,9,183,1,168,2,0,no
44,2,1,1,0,320,1,1,0,5,3,269,3,234,2,1,no
47,3,1,0,0,201,1,0,0,7,1,58,2,382,1,0,no
41,10,2,1,0,75,1,0,0,8,8,103,2,344,1,0,no
52,0,0,1,0,340,1,0,0,17,0,463,1,344,1,0,no
33,1,0,0,0,142,1,0,1,11,8,41,2,300,5,0,no
52,9,1,2,0,136,1,0,1,14,8,46,2,287,10,1,no
38,1,0,1,0,814,1,0,0,21,9,1166,1,155,3,1,no
48,4,1,2,0,0,1,0,0,4,8,85,1,61,5,0,no
36,9,2,1,0,1228,1,0,0,14,1,153,2,102,3,2,no
34,4,2,2,0,2607,0,0,0,7,8,63,1,336,12,1,no
60,3,1,0,0,182,0,0,0,26,0,166,5,181,5,0,no
52,9,1,1,0,463,1,0,0,4,3,132,6,267,5,0,no
30,10,2,1,0,79,0,1,0,5,3,528,2,196,1,0,no
31,0,2,1,0,-1,1,0,0,15,8,99,1,352,1,0,no
31,1,2,1,0,609,1,0,0,14,0,1126,1,335,1,0,no
43,9,1,1,0,69,1,1,0,7,5,156,1,260,2,0,no
26,0,2,1,0,96,0,0,0,6,8,606,1,345,1,0,no
55,1,1,0,0,-636,1,0,1,13,8,15,5,348,3,0,no
24,1,2,0,0,145,1,0,0,15,8,520,1,345,1,0,no
63,5,1,0,0,3738,0,0,1,9,9,301,1,456,4,0,no
44,2,1,2,0,3463,1,1,0,28,4,290,2,153,3,0,no
54,0,1,1,0,614,1,0,0,6,8,322,2,343,2,0,no
40,1,0,1,0,94,1,0,0,29,4,121,1,245,1,0,no
29,9,2,2,0,865,0,0,0,17,8,248,3,243,1,0,no
32,9,1,1,0,1951,1,0,0,8,0,518,2,261,2,0,no
38,4,1,2,0,93,1,0,0,25,8,74,1,272,4,0,no
38,4,2,2,0,493,1,0,0,11,8,553,1,367,7,0,no
29,7,1,0,0,549,1,0,0,5,3,205,1,245,2,0,no
34,4,2,2,0,5452,0,0,0,20,0,96,1,245,5,1,no
38,1,1,1,0,0,1,0,0,13,8,57,5,349,1,1,no
43,0,2,1,0,309,1,0,1,6,3,24,5,276,1,1,no
38,4,0,2,0,4335,1,0,0,18,8,157,7,179,1,0,no
52,0,1,0,0,576,1,0,0,5,8,139,1,286,1,0,no
58,5,1,0,0,3401,1,0,0,3,3,84,3,265,2,0,no
46,1,2,0,0,3046,1,1,0,18,9,84,1,183,1,1,no
34,4,1,2,0,902,1,0,0,14,8,159,1,367,2,1,no
39,0,1,1,0,217,1,0,0,8,0,284,1,308,4,0,no
42,0,2,1,0,400,1,0,0,3,3,198,5,244,6,0,no
50,4,1,2,0,-470,1,0,0,19,9,130,2,160,1,0,no
32,0,2,1,0,92,1,0,0,18,8,110,1,315,2,0,no
45,4,0,2,0,2096,0,0,0,21,9,127,1,100,2,0,no
38,7,1,1,0,773,1,0,0,15,8,198,1,359,1,1,no
39,0,1,1,0,-650,0,0,0,15,8,123,2,364,1,0,no
45,0,1,1,0,1214,1,0,0,2,3,150,2,189,2,0,no
40,1,1,0,0,3462,1,0,0,9,3,171,3,277,4,1,no
43,9,1,0,0,321,1,0,0,6,3,12,5,268,6,1,no
38,9,2,1,0,8381,0,0,0,15,0,82,1,145,1,0,no
34,4,2,3,0,1534,1,0,0,16,0,156,1,147,7,1,no
28,7,2,1,0,1347,0,0,1,11,10,317,2,108,14,1,no
28,0,1,1,0,1595,0,0,2,9,11,1,1,254,4,2,no
33,4,1,2,0,1390,0,0,0,7,11,92,1,84,4,0,no
47,3,1,1,0,3940,1,0,0,9,9,171,2,96,5,2,no
49,1,1,0,0,816,1,0,0,17,0,76,1,260,7,0,no
35,1,0,1,0,286,1,0,0,15,8,158,1,365,4,1,no
36,1,1,1,0,80,1,1,0,5,8,234,1,165,4,0,no
34,0,2,1,0,10,0,1,0,18,9,162,1,173,3,0,no
43,0,2,1,0,426,1,0,0,11,8,76,2,304,2,0,no
29,7,2,1,0,612,0,0,0,5,3,47,1,198,5,1,no
58,4,1,1,0,139,0,0,0,27,8,188,1,161,2,1,no
33,4,1,2,0,62,1,0,0,2,3,102,1,264,1,0,no
35,1,2,1,0,0,1,0,0,9,3,226,3,280,1,1,no
36,9,2,1,0,265,1,1,0,2,3,88,1,273,1,0,no
51,9,1,1,0,-153,0,0,0,20,9,72,2,92,4,0,no
31,8,2,1,0,334,1,0,0,5,3,195,4,233,2,1,no
31,4,2,2,0,112,1,0,0,2,3,159,2,271,1,0,no
34,6,1,2,0,263,0,0,0,4,8,203,1,78,8,1,no
46,9,1,2,0,217,1,0,0,14,8,141,1,346,2,1,no
37,1,1,1,0,982,1,0,0,17,0,127,1,282,2,0,no
